group_name,mean_count,prop_infeasible
dM 20 XM 3 YM 15 ,10.0,1.0
dM 20 XM 6 YM 15 ,0.06666666666666667,0.0
dM 20 XM 9 YM 15 ,0.07333333333333332,0.0
dM 20 XM 12 YM 15 ,0.05999999999999999,0.0
dM 20 XM 15 YM 15 ,0.05999999999999999,0.0
dM 20 XM 3 YM 20 ,10.0,1.0
dM 20 XM 6 YM 20 ,0.05333333333333334,0.0
dM 20 XM 9 YM 20 ,0.04000000000000001,0.0
dM 20 XM 12 YM 20 ,0.05333333333333334,0.0
dM 20 XM 15 YM 20 ,0.04000000000000001,0.0
dM 20 XM 3 YM 25 ,10.0,1.0
dM 20 XM 6 YM 25 ,0.02666666666666667,0.0
dM 20 XM 9 YM 25 ,0.05333333333333334,0.0
dM 20 XM 12 YM 25 ,0.04666666666666666,0.0
dM 20 XM 15 YM 25 ,0.02666666666666667,0.0
dM 25 XM 3 YM 5 ,10.0,1.0
dM 25 XM 6 YM 5 ,10.0,1.0
dM 25 XM 9 YM 5 ,10.0,1.0
dM 25 XM 12 YM 5 ,10.0,1.0
dM 25 XM 15 YM 5 ,10.0,1.0
dM 25 XM 3 YM 10 ,10.0,1.0
dM 25 XM 6 YM 10 ,0.11333333333333334,0.0
dM 25 XM 9 YM 10 ,0.10666666666666667,0.0
dM 25 XM 12 YM 10 ,0.11333333333333334,0.0
dM 25 XM 15 YM 10 ,0.1,0.0
dM 25 XM 3 YM 15 ,10.0,1.0
dM 25 XM 6 YM 15 ,0.04,0.0
dM 25 XM 9 YM 15 ,0.03333333333333333,0.0
dM 25 XM 12 YM 15 ,0.03333333333333333,0.0
dM 25 XM 15 YM 15 ,0.03333333333333333,0.0
dM 25 XM 3 YM 20 ,10.0,1.0
dM 25 XM 6 YM 20 ,0.0,0.0
dM 25 XM 9 YM 20 ,0.0,0.0
dM 25 XM 12 YM 20 ,0.0,0.0
dM 25 XM 15 YM 20 ,0.0,0.0
dM 25 XM 3 YM 25 ,10.0,1.0
dM 25 XM 6 YM 25 ,0.0,0.0
dM 25 XM 9 YM 25 ,0.0,0.0
dM 25 XM 12 YM 25 ,0.0,0.0
dM 25 XM 15 YM 25 ,0.0,0.0
dM 5 XM 3 serM 5 ,10.0,1.0
dM 5 XM 3 serM 10 ,10.0,1.0
dM 5 XM 3 serM 15 ,10.0,1.0
dM 5 XM 3 serM 20 ,10.0,1.0
dM 5 XM 3 serM 25 ,10.0,1.0
dM 5 XM 6 serM 5 ,2.986666666666667,0.26666666666666666
dM 5 XM 6 serM 10 ,6.566666666666667,0.7333333333333333
dM 5 XM 6 serM 15 ,6.573333333333333,0.8
dM 5 XM 6 serM 20 ,6.946666666666666,0.7333333333333333
dM 5 XM 6 serM 25 ,6.626666666666667,0.7333333333333333
dM 5 XM 9 serM 5 ,2.793333333333334,0.2
dM 5 XM 9 serM 10 ,6.28,0.7333333333333333
dM 5 XM 9 serM 15 ,6.6,0.7333333333333333
dM 5 XM 9 serM 20 ,6.239999999999999,0.7333333333333333
dM 5 XM 9 serM 25 ,6.44,0.7333333333333333
dM 5 XM 12 serM 5 ,3.206666666666666,0.4
dM 5 XM 12 serM 10 ,6.586666666666668,0.7333333333333333
dM 5 XM 12 serM 15 ,6.873333333333334,0.7333333333333333
dM 5 XM 12 serM 20 ,6.846666666666666,0.7333333333333333
dM 5 XM 12 serM 25 ,6.966666666666667,0.8
dM 5 XM 15 serM 5 ,3.106666666666667,0.26666666666666666
dM 5 XM 15 serM 10 ,6.586666666666665,0.7333333333333333
dM 5 XM 15 serM 15 ,6.473333333333333,0.7333333333333333
dM 5 XM 15 serM 20 ,6.3933333333333335,0.7333333333333333
dM 5 XM 15 serM 25 ,6.62,0.7333333333333333
dM 10 XM 3 serM 5 ,10.0,1.0
dM 10 XM 3 serM 10 ,10.0,1.0
dM 10 XM 3 serM 15 ,10.0,1.0
dM 10 XM 3 serM 20 ,10.0,1.0
dM 10 XM 3 serM 25 ,10.0,1.0
dM 10 XM 6 serM 5 ,2.0,0.2
dM 10 XM 6 serM 10 ,2.1066666666666665,0.2
dM 10 XM 6 serM 15 ,2.8666666666666663,0.4
dM 10 XM 6 serM 20 ,3.693333333333333,0.4
dM 10 XM 6 serM 25 ,3.713333333333333,0.6
dM 10 XM 9 serM 5 ,2.0,0.2
dM 10 XM 9 serM 10 ,2.1,0.2
dM 10 XM 9 serM 15 ,3.0533333333333332,0.4
dM 10 XM 9 serM 20 ,3.7866666666666666,0.4666666666666667
dM 10 XM 9 serM 25 ,3.606666666666667,0.5333333333333333
dM 10 XM 12 serM 5 ,2.0,0.2
dM 10 XM 12 serM 10 ,2.066666666666667,0.2
dM 10 XM 12 serM 15 ,3.0533333333333337,0.3333333333333333
dM 10 XM 12 serM 20 ,3.5533333333333332,0.4
dM 10 XM 12 serM 25 ,3.933333333333333,0.4666666666666667
dM 10 XM 15 serM 5 ,2.0,0.2
dM 10 XM 15 serM 10 ,2.1066666666666665,0.2
dM 10 XM 15 serM 15 ,2.826666666666667,0.3333333333333333
dM 10 XM 15 serM 20 ,3.8,0.4666666666666667
dM 10 XM 15 serM 25 ,3.8466666666666662,0.4666666666666667
dM 15 XM 3 serM 5 ,10.0,1.0
dM 15 XM 3 serM 10 ,10.0,1.0
dM 15 XM 3 serM 15 ,10.0,1.0
dM 15 XM 3 serM 20 ,10.0,1.0
dM 15 XM 3 serM 25 ,10.0,1.0
dM 15 XM 6 serM 5 ,2.0,0.2
dM 15 XM 6 serM 10 ,2.0,0.2
dM 15 XM 6 serM 15 ,2.06,0.2
dM 15 XM 6 serM 20 ,2.1333333333333333,0.2
dM 15 XM 6 serM 25 ,2.326666666666667,0.2
dM 15 XM 9 serM 5 ,2.0,0.2
dM 15 XM 9 serM 10 ,2.0,0.2
dM 15 XM 9 serM 15 ,2.06,0.2
dM 15 XM 9 serM 20 ,2.1,0.2
dM 15 XM 9 serM 25 ,2.3000000000000003,0.2
dM 15 XM 12 serM 5 ,2.0,0.2
dM 15 XM 12 serM 10 ,2.0,0.2
dM 15 XM 12 serM 15 ,2.066666666666667,0.2
dM 15 XM 12 serM 20 ,2.14,0.2
dM 15 XM 12 serM 25 ,2.3466666666666662,0.2
dM 15 XM 15 serM 5 ,2.0,0.2
dM 15 XM 15 serM 10 ,2.0,0.2
dM 15 XM 15 serM 15 ,2.0533333333333332,0.2
dM 15 XM 15 serM 20 ,2.1599999999999997,0.2
dM 15 XM 15 serM 25 ,2.3400000000000003,0.2
dM 20 XM 3 serM 5 ,10.0,1.0
dM 20 XM 3 serM 10 ,10.0,1.0
dM 20 XM 3 serM 15 ,10.0,1.0
dM 20 XM 3 serM 20 ,10.0,1.0
dM 20 XM 3 serM 25 ,10.0,1.0
dM 20 XM 6 serM 5 ,2.0,0.2
dM 20 XM 6 serM 10 ,2.0,0.2
dM 20 XM 6 serM 15 ,2.04,0.2
dM 20 XM 6 serM 20 ,2.1133333333333333,0.2
dM 20 XM 6 serM 25 ,2.12,0.2
dM 20 XM 9 serM 5 ,2.0,0.2
dM 20 XM 9 serM 10 ,2.0,0.2
dM 20 XM 9 serM 15 ,2.046666666666667,0.2
dM 20 XM 9 serM 20 ,2.1066666666666665,0.2
dM 20 XM 9 serM 25 ,2.1199999999999997,0.2
dM 20 XM 12 serM 5 ,2.0,0.2
dM 20 XM 12 serM 10 ,2.0,0.2
dM 20 XM 12 serM 15 ,2.04,0.2
dM 20 XM 12 serM 20 ,2.1266666666666665,0.2
dM 20 XM 12 serM 25 ,2.1599999999999997,0.2
dM 20 XM 15 serM 5 ,2.0,0.2
dM 20 XM 15 serM 10 ,2.0,0.2
dM 20 XM 15 serM 15 ,2.0400000000000005,0.2
dM 20 XM 15 serM 20 ,2.0733333333333333,0.2
dM 20 XM 15 serM 25 ,2.173333333333334,0.2
dM 25 XM 3 serM 5 ,10.0,1.0
dM 25 XM 3 serM 10 ,10.0,1.0
dM 25 XM 3 serM 15 ,10.0,1.0
dM 25 XM 3 serM 20 ,10.0,1.0
dM 25 XM 3 serM 25 ,10.0,1.0
dM 25 XM 6 serM 5 ,2.0,0.2
dM 25 XM 6 serM 10 ,2.0,0.2
dM 25 XM 6 serM 15 ,2.0,0.2
dM 25 XM 6 serM 20 ,2.0733333333333337,0.2
dM 25 XM 6 serM 25 ,2.08,0.2
dM 25 XM 9 serM 5 ,2.0,0.2
dM 25 XM 9 serM 10 ,2.0,0.2
dM 25 XM 9 serM 15 ,2.0,0.2
dM 25 XM 9 serM 20 ,2.0533333333333337,0.2
dM 25 XM 9 serM 25 ,2.086666666666667,0.2
dM 25 XM 12 serM 5 ,2.0,0.2
dM 25 XM 12 serM 10 ,2.0,0.2
dM 25 XM 12 serM 15 ,2.0,0.2
dM 25 XM 12 serM 20 ,2.0600000000000005,0.2
dM 25 XM 12 serM 25 ,2.086666666666667,0.2
dM 25 XM 15 serM 5 ,2.0,0.2
dM 25 XM 15 serM 10 ,2.0,0.2
dM 25 XM 15 serM 15 ,2.0,0.2
dM 25 XM 15 serM 20 ,2.066666666666667,0.2
dM 25 XM 15 serM 25 ,2.066666666666667,0.2
dM 5 YM 5 serM 5 ,10.0,1.0
dM 5 YM 5 serM 10 ,10.0,1.0
dM 5 YM 5 serM 15 ,10.0,1.0
dM 5 YM 5 serM 20 ,10.0,1.0
dM 5 YM 5 serM 25 ,10.0,1.0
dM 5 YM 10 serM 5 ,2.9599999999999995,0.26666666666666666
dM 5 YM 10 serM 10 ,6.553333333333333,0.7333333333333333
dM 5 YM 10 serM 15 ,6.626666666666666,0.7333333333333333
dM 5 YM 10 serM 20 ,6.726666666666666,0.7333333333333333
dM 5 YM 10 serM 25 ,6.793333333333334,0.8
dM 5 YM 15 serM 5 ,2.9200000000000004,0.3333333333333333
dM 5 YM 15 serM 10 ,6.4,0.7333333333333333
dM 5 YM 15 serM 15 ,6.713333333333333,0.8
dM 5 YM 15 serM 20 ,6.3199999999999985,0.7333333333333333
dM 5 YM 15 serM 25 ,6.693333333333333,0.7333333333333333
dM 5 YM 20 serM 5 ,3.0666666666666673,0.26666666666666666
dM 5 YM 20 serM 10 ,6.5600000000000005,0.7333333333333333
dM 5 YM 20 serM 15 ,6.38,0.7333333333333333
dM 5 YM 20 serM 20 ,6.62,0.7333333333333333
dM 5 YM 20 serM 25 ,6.76,0.7333333333333333
dM 5 YM 25 serM 5 ,3.1466666666666674,0.26666666666666666
dM 5 YM 25 serM 10 ,6.506666666666666,0.7333333333333333
dM 5 YM 25 serM 15 ,6.8,0.7333333333333333
dM 5 YM 25 serM 20 ,6.76,0.7333333333333333
dM 5 YM 25 serM 25 ,6.406666666666666,0.7333333333333333
dM 10 YM 5 serM 5 ,10.0,1.0
dM 10 YM 5 serM 10 ,10.0,1.0
dM 10 YM 5 serM 15 ,10.0,1.0
dM 10 YM 5 serM 20 ,10.0,1.0
dM 10 YM 5 serM 25 ,10.0,1.0
dM 10 YM 10 serM 5 ,2.0,0.2
dM 10 YM 10 serM 10 ,2.14,0.2
dM 10 YM 10 serM 15 ,2.873333333333333,0.3333333333333333
dM 10 YM 10 serM 20 ,3.68,0.4666666666666667
dM 10 YM 10 serM 25 ,3.92,0.5333333333333333
dM 10 YM 15 serM 5 ,2.0,0.2
dM 10 YM 15 serM 10 ,2.08,0.2
dM 10 YM 15 serM 15 ,2.9000000000000004,0.3333333333333333
dM 10 YM 15 serM 20 ,3.6,0.3333333333333333
dM 10 YM 15 serM 25 ,3.6333333333333324,0.4666666666666667
dM 10 YM 20 serM 5 ,2.0,0.2
dM 10 YM 20 serM 10 ,2.0933333333333333,0.2
dM 10 YM 20 serM 15 ,2.8666666666666663,0.3333333333333333
dM 10 YM 20 serM 20 ,3.893333333333333,0.4666666666666667
dM 10 YM 20 serM 25 ,4.0,0.6
dM 10 YM 25 serM 5 ,2.0,0.2
dM 10 YM 25 serM 10 ,2.0666666666666664,0.2
dM 10 YM 25 serM 15 ,3.1600000000000006,0.4666666666666667
dM 10 YM 25 serM 20 ,3.6599999999999997,0.4666666666666667
dM 10 YM 25 serM 25 ,3.5466666666666673,0.4666666666666667
dM 15 YM 5 serM 5 ,10.0,1.0
dM 15 YM 5 serM 10 ,10.0,1.0
dM 15 YM 5 serM 15 ,10.0,1.0
dM 15 YM 5 serM 20 ,10.0,1.0
dM 15 YM 5 serM 25 ,10.0,1.0
dM 15 YM 10 serM 5 ,2.0,0.2
dM 15 YM 10 serM 10 ,2.0,0.2
dM 15 YM 10 serM 15 ,2.046666666666667,0.2
dM 15 YM 10 serM 20 ,2.3,0.2
dM 15 YM 10 serM 25 ,2.6599999999999997,0.2
dM 15 YM 15 serM 5 ,2.0,0.2
dM 15 YM 15 serM 10 ,2.0,0.2
dM 15 YM 15 serM 15 ,2.06,0.2
dM 15 YM 15 serM 20 ,2.08,0.2
dM 15 YM 15 serM 25 ,2.3466666666666667,0.2
dM 15 YM 20 serM 5 ,2.0,0.2
dM 15 YM 20 serM 10 ,2.0,0.2
dM 15 YM 20 serM 15 ,2.06,0.2
dM 15 YM 20 serM 20 ,2.0733333333333333,0.2
dM 15 YM 20 serM 25 ,2.146666666666667,0.2
dM 15 YM 25 serM 5 ,2.0,0.2
dM 15 YM 25 serM 10 ,2.0,0.2
dM 15 YM 25 serM 15 ,2.0733333333333333,0.2
dM 15 YM 25 serM 20 ,2.08,0.2
dM 15 YM 25 serM 25 ,2.1599999999999997,0.2
dM 20 YM 5 serM 5 ,10.0,1.0
dM 20 YM 5 serM 10 ,10.0,1.0
dM 20 YM 5 serM 15 ,10.0,1.0
dM 20 YM 5 serM 20 ,10.0,1.0
dM 20 YM 5 serM 25 ,10.0,1.0
dM 20 YM 10 serM 5 ,2.0,0.2
dM 20 YM 10 serM 10 ,2.0,0.2
dM 20 YM 10 serM 15 ,2.06,0.2
dM 20 YM 10 serM 20 ,2.24,0.2
dM 20 YM 10 serM 25 ,2.2600000000000002,0.2
dM 20 YM 15 serM 5 ,2.0,0.2
dM 20 YM 15 serM 10 ,2.0,0.2
dM 20 YM 15 serM 15 ,2.0533333333333332,0.2
dM 20 YM 15 serM 20 ,2.0533333333333332,0.2
dM 20 YM 15 serM 25 ,2.1533333333333338,0.2
dM 20 YM 20 serM 5 ,2.0,0.2
dM 20 YM 20 serM 10 ,2.0,0.2
dM 20 YM 20 serM 15 ,2.026666666666667,0.2
dM 20 YM 20 serM 20 ,2.0666666666666664,0.2
dM 20 YM 20 serM 25 ,2.0933333333333333,0.2
dM 20 YM 25 serM 5 ,2.0,0.2
dM 20 YM 25 serM 10 ,2.0,0.2
dM 20 YM 25 serM 15 ,2.026666666666667,0.2
dM 20 YM 25 serM 20 ,2.06,0.2
dM 20 YM 25 serM 25 ,2.066666666666667,0.2
dM 25 YM 5 serM 5 ,10.0,1.0
dM 25 YM 5 serM 10 ,10.0,1.0
dM 25 YM 5 serM 15 ,10.0,1.0
dM 25 YM 5 serM 20 ,10.0,1.0
dM 25 YM 5 serM 25 ,10.0,1.0
dM 25 YM 10 serM 5 ,2.0,0.2
dM 25 YM 10 serM 10 ,2.0,0.2
dM 25 YM 10 serM 15 ,2.0,0.2
dM 25 YM 10 serM 20 ,2.193333333333334,0.2
dM 25 YM 10 serM 25 ,2.2399999999999998,0.2
dM 25 YM 15 serM 5 ,2.0,0.2
dM 25 YM 15 serM 10 ,2.0,0.2
dM 25 YM 15 serM 15 ,2.0,0.2
dM 25 YM 15 serM 20 ,2.0600000000000005,0.2
dM 25 YM 15 serM 25 ,2.0800000000000005,0.2
dM 25 YM 20 serM 5 ,2.0,0.2
dM 25 YM 20 serM 10 ,2.0,0.2
dM 25 YM 20 serM 15 ,2.0,0.2
dM 25 YM 20 serM 20 ,2.0,0.2
dM 25 YM 20 serM 25 ,2.0,0.2
dM 25 YM 25 serM 5 ,2.0,0.2
dM 25 YM 25 serM 10 ,2.0,0.2
dM 25 YM 25 serM 15 ,2.0,0.2
dM 25 YM 25 serM 20 ,2.0,0.2
dM 25 YM 25 serM 25 ,2.0,0.2
aM 1 XM 3 YM 5 ,10.0,1.0
aM 1 XM 3 YM 10 ,10.0,1.0
aM 1 XM 3 YM 15 ,10.0,1.0
aM 1 XM 3 YM 20 ,10.0,1.0
aM 1 XM 3 YM 25 ,10.0,1.0
aM 1 XM 6 YM 5 ,10.0,1.0
aM 1 XM 6 YM 10 ,0.316,0.0
aM 1 XM 6 YM 15 ,0.32799999999999996,0.04
aM 1 XM 6 YM 20 ,0.29600000000000004,0.0
aM 1 XM 6 YM 25 ,0.332,0.0
aM 1 XM 9 YM 5 ,10.0,1.0
aM 1 XM 9 YM 10 ,0.324,0.0
aM 1 XM 9 YM 15 ,0.364,0.0
aM 1 XM 9 YM 20 ,0.284,0.0
aM 1 XM 9 YM 25 ,0.312,0.0
aM 1 XM 12 YM 5 ,10.0,1.0
aM 1 XM 12 YM 10 ,0.352,0.04
aM 1 XM 12 YM 15 ,0.336,0.0
aM 1 XM 12 YM 20 ,0.316,0.0
aM 1 XM 12 YM 25 ,0.348,0.0
aM 1 XM 15 YM 5 ,10.0,1.0
aM 1 XM 15 YM 10 ,0.33599999999999997,0.0
aM 1 XM 15 YM 15 ,0.304,0.0
aM 1 XM 15 YM 20 ,0.312,0.0
aM 1 XM 15 YM 25 ,0.31200000000000006,0.0
aM 2 XM 3 YM 5 ,10.0,1.0
aM 2 XM 3 YM 10 ,10.0,1.0
aM 2 XM 3 YM 15 ,10.0,1.0
aM 2 XM 3 YM 20 ,10.0,1.0
aM 2 XM 3 YM 25 ,10.0,1.0
aM 2 XM 6 YM 5 ,10.0,1.0
aM 2 XM 6 YM 10 ,1.364,0.2
aM 2 XM 6 YM 15 ,1.2200000000000002,0.16
aM 2 XM 6 YM 20 ,1.236,0.2
aM 2 XM 6 YM 25 ,1.036,0.16
aM 2 XM 9 YM 5 ,10.0,1.0
aM 2 XM 9 YM 10 ,1.24,0.2
aM 2 XM 9 YM 15 ,0.9080000000000001,0.16
aM 2 XM 9 YM 20 ,0.9480000000000001,0.16
aM 2 XM 9 YM 25 ,0.9719999999999999,0.16
aM 2 XM 12 YM 5 ,10.0,1.0
aM 2 XM 12 YM 10 ,1.236,0.16
aM 2 XM 12 YM 15 ,1.2080000000000002,0.16
aM 2 XM 12 YM 20 ,1.192,0.16
aM 2 XM 12 YM 25 ,1.3039999999999998,0.16
aM 2 XM 15 YM 5 ,10.0,1.0
aM 2 XM 15 YM 10 ,1.252,0.16
aM 2 XM 15 YM 15 ,0.968,0.16
aM 2 XM 15 YM 20 ,1.1600000000000001,0.2
aM 2 XM 15 YM 25 ,1.048,0.16
aM 3 XM 3 YM 5 ,10.0,1.0
aM 3 XM 3 YM 10 ,10.0,1.0
aM 3 XM 3 YM 15 ,10.0,1.0
aM 3 XM 3 YM 20 ,10.0,1.0
aM 3 XM 3 YM 25 ,10.0,1.0
aM 3 XM 6 YM 5 ,10.0,1.0
aM 3 XM 6 YM 10 ,2.3320000000000003,0.28
aM 3 XM 6 YM 15 ,2.124,0.2
aM 3 XM 6 YM 20 ,2.268,0.32
aM 3 XM 6 YM 25 ,2.164,0.28
aM 3 XM 9 YM 5 ,10.0,1.0
aM 3 XM 9 YM 10 ,2.2920000000000003,0.28
aM 3 XM 9 YM 15 ,2.156,0.28
aM 3 XM 9 YM 20 ,2.228,0.24
aM 3 XM 9 YM 25 ,2.2359999999999998,0.28
aM 3 XM 12 YM 5 ,10.0,1.0
aM 3 XM 12 YM 10 ,2.376,0.28
aM 3 XM 12 YM 15 ,2.3240000000000003,0.28
aM 3 XM 12 YM 20 ,2.272,0.24
aM 3 XM 12 YM 25 ,2.404,0.32
aM 3 XM 15 YM 5 ,10.0,1.0
aM 3 XM 15 YM 10 ,2.344,0.2
aM 3 XM 15 YM 15 ,2.248,0.28
aM 3 XM 15 YM 20 ,2.3120000000000003,0.28
aM 3 XM 15 YM 25 ,2.244,0.28
aM 1 XM 3 serM 5 ,10.0,1.0
aM 1 XM 3 serM 10 ,10.0,1.0
aM 1 XM 3 serM 15 ,10.0,1.0
aM 1 XM 3 serM 20 ,10.0,1.0
aM 1 XM 3 serM 25 ,10.0,1.0
aM 1 XM 6 serM 5 ,2.0,0.2
aM 1 XM 6 serM 10 ,2.2,0.2
aM 1 XM 6 serM 15 ,2.3080000000000003,0.24
aM 1 XM 6 serM 20 ,2.4000000000000004,0.2
aM 1 XM 6 serM 25 ,2.364,0.2
aM 1 XM 9 serM 5 ,2.0,0.2
aM 1 XM 9 serM 10 ,2.24,0.2
aM 1 XM 9 serM 15 ,2.28,0.2
aM 1 XM 9 serM 20 ,2.3480000000000003,0.2
aM 1 XM 9 serM 25 ,2.4160000000000004,0.2
aM 1 XM 12 serM 5 ,2.0,0.2
aM 1 XM 12 serM 10 ,2.248,0.2
aM 1 XM 12 serM 15 ,2.2880000000000003,0.2
aM 1 XM 12 serM 20 ,2.4200000000000004,0.2
aM 1 XM 12 serM 25 ,2.3960000000000004,0.24
aM 1 XM 15 serM 5 ,2.0,0.2
aM 1 XM 15 serM 10 ,2.2680000000000002,0.2
aM 1 XM 15 serM 15 ,2.256,0.2
aM 1 XM 15 serM 20 ,2.416,0.2
aM 1 XM 15 serM 25 ,2.3240000000000003,0.2
aM 2 XM 3 serM 5 ,10.0,1.0
aM 2 XM 3 serM 10 ,10.0,1.0
aM 2 XM 3 serM 15 ,10.0,1.0
aM 2 XM 3 serM 20 ,10.0,1.0
aM 2 XM 3 serM 25 ,10.0,1.0
aM 2 XM 6 serM 5 ,2.124,0.2
aM 2 XM 6 serM 10 ,3.012,0.36
aM 2 XM 6 serM 15 ,3.0,0.36
aM 2 XM 6 serM 20 ,3.3199999999999994,0.36
aM 2 XM 6 serM 25 ,3.4,0.44
aM 2 XM 9 serM 5 ,2.084,0.2
aM 2 XM 9 serM 10 ,2.824,0.36
aM 2 XM 9 serM 15 ,2.964,0.36
aM 2 XM 9 serM 20 ,3.0239999999999996,0.36
aM 2 XM 9 serM 25 ,3.1719999999999997,0.4
aM 2 XM 12 serM 5 ,2.092,0.2
aM 2 XM 12 serM 10 ,2.98,0.36
aM 2 XM 12 serM 15 ,3.1520000000000006,0.36
aM 2 XM 12 serM 20 ,3.2119999999999993,0.36
aM 2 XM 12 serM 25 ,3.5039999999999996,0.36
aM 2 XM 15 serM 5 ,2.108,0.2
aM 2 XM 15 serM 10 ,2.96,0.36
aM 2 XM 15 serM 15 ,2.9560000000000004,0.36
aM 2 XM 15 serM 20 ,3.028,0.36
aM 2 XM 15 serM 25 ,3.3759999999999994,0.4
aM 3 XM 3 serM 5 ,10.0,1.0
aM 3 XM 3 serM 10 ,10.0,1.0
aM 3 XM 3 serM 15 ,10.0,1.0
aM 3 XM 3 serM 20 ,10.0,1.0
aM 3 XM 3 serM 25 ,10.0,1.0
aM 3 XM 6 serM 5 ,2.468,0.24
aM 3 XM 6 serM 10 ,3.592,0.36
aM 3 XM 6 serM 15 ,4.015999999999999,0.48
aM 3 XM 6 serM 20 ,4.456,0.48
aM 3 XM 6 serM 25 ,4.356,0.52
aM 3 XM 9 serM 5 ,2.392,0.2
aM 3 XM 9 serM 10 ,3.5639999999999996,0.36
aM 3 XM 9 serM 15 ,4.212,0.48
aM 3 XM 9 serM 20 ,4.4,0.52
aM 3 XM 9 serM 25 ,4.344,0.52
aM 3 XM 12 serM 5 ,2.6320000000000006,0.32
aM 3 XM 12 serM 10 ,3.5639999999999996,0.36
aM 3 XM 12 serM 15 ,4.18,0.44
aM 3 XM 12 serM 20 ,4.404,0.48
aM 3 XM 12 serM 25 ,4.595999999999999,0.52
aM 3 XM 15 serM 5 ,2.556,0.24
aM 3 XM 15 serM 10 ,3.5879999999999996,0.36
aM 3 XM 15 serM 15 ,4.024,0.44
aM 3 XM 15 serM 20 ,4.452,0.52
aM 3 XM 15 serM 25 ,4.5280000000000005,0.48
aM 1 YM 5 serM 5 ,10.0,1.0
aM 1 YM 5 serM 10 ,10.0,1.0
aM 1 YM 5 serM 15 ,10.0,1.0
aM 1 YM 5 serM 20 ,10.0,1.0
aM 1 YM 5 serM 25 ,10.0,1.0
aM 1 YM 10 serM 5 ,2.0,0.2
aM 1 YM 10 serM 10 ,2.264,0.2
aM 1 YM 10 serM 15 ,2.264,0.2
aM 1 YM 10 serM 20 ,2.4000000000000004,0.2
aM 1 YM 10 serM 25 ,2.4000000000000004,0.24
aM 1 YM 15 serM 5 ,2.0,0.2
aM 1 YM 15 serM 10 ,2.2560000000000002,0.2
aM 1 YM 15 serM 15 ,2.304,0.24
aM 1 YM 15 serM 20 ,2.384,0.2
aM 1 YM 15 serM 25 ,2.388,0.2
aM 1 YM 20 serM 5 ,2.0,0.2
aM 1 YM 20 serM 10 ,2.188,0.2
aM 1 YM 20 serM 15 ,2.2680000000000002,0.2
aM 1 YM 20 serM 20 ,2.3680000000000003,0.2
aM 1 YM 20 serM 25 ,2.384,0.2
aM 1 YM 25 serM 5 ,2.0,0.2
aM 1 YM 25 serM 10 ,2.248,0.2
aM 1 YM 25 serM 15 ,2.296,0.2
aM 1 YM 25 serM 20 ,2.432,0.2
aM 1 YM 25 serM 25 ,2.3280000000000003,0.2
aM 2 YM 5 serM 5 ,10.0,1.0
aM 2 YM 5 serM 10 ,10.0,1.0
aM 2 YM 5 serM 15 ,10.0,1.0
aM 2 YM 5 serM 20 ,10.0,1.0
aM 2 YM 5 serM 25 ,10.0,1.0
aM 2 YM 10 serM 5 ,2.096,0.2
aM 2 YM 10 serM 10 ,2.992,0.36
aM 2 YM 10 serM 15 ,3.06,0.36
aM 2 YM 10 serM 20 ,3.3439999999999994,0.36
aM 2 YM 10 serM 25 ,3.6000000000000005,0.44
aM 2 YM 15 serM 5 ,2.096,0.2
aM 2 YM 15 serM 10 ,2.92,0.36
aM 2 YM 15 serM 15 ,2.9879999999999995,0.36
aM 2 YM 15 serM 20 ,2.9999999999999996,0.36
aM 2 YM 15 serM 25 ,3.2999999999999994,0.36
aM 2 YM 20 serM 5 ,2.088,0.2
aM 2 YM 20 serM 10 ,2.964,0.36
aM 2 YM 20 serM 15 ,2.9160000000000004,0.36
aM 2 YM 20 serM 20 ,3.1320000000000006,0.36
aM 2 YM 20 serM 25 ,3.4359999999999995,0.44
aM 2 YM 25 serM 5 ,2.128,0.2
aM 2 YM 25 serM 10 ,2.9,0.36
aM 2 YM 25 serM 15 ,3.108,0.36
aM 2 YM 25 serM 20 ,3.1079999999999997,0.36
aM 2 YM 25 serM 25 ,3.116,0.36
aM 3 YM 5 serM 5 ,10.0,1.0
aM 3 YM 5 serM 10 ,10.0,1.0
aM 3 YM 5 serM 15 ,10.0,1.0
aM 3 YM 5 serM 20 ,10.0,1.0
aM 3 YM 5 serM 25 ,10.0,1.0
aM 3 YM 10 serM 5 ,2.48,0.24
aM 3 YM 10 serM 10 ,3.5599999999999996,0.36
aM 3 YM 10 serM 15 ,4.04,0.44
aM 3 YM 10 serM 20 ,4.54,0.52
aM 3 YM 10 serM 25 ,4.724,0.48
aM 3 YM 15 serM 5 ,2.456,0.28
aM 3 YM 15 serM 10 ,3.512,0.36
aM 3 YM 15 serM 15 ,4.144,0.44
aM 3 YM 15 serM 20 ,4.283999999999999,0.44
aM 3 YM 15 serM 25 ,4.4559999999999995,0.52
aM 3 YM 20 serM 5 ,2.552,0.24
aM 3 YM 20 serM 10 ,3.64,0.36
aM 3 YM 20 serM 15 ,4.016,0.44
aM 3 YM 20 serM 20 ,4.492000000000001,0.52
aM 3 YM 20 serM 25 ,4.38,0.52
aM 3 YM 25 serM 5 ,2.56,0.24
aM 3 YM 25 serM 10 ,3.596,0.36
aM 3 YM 25 serM 15 ,4.231999999999999,0.52
aM 3 YM 25 serM 20 ,4.396,0.52
aM 3 YM 25 serM 25 ,4.263999999999999,0.52
