XM 6 YM 25 ,0.11000000000000001,0.0
XM 9 YM 10 ,0.20749999999999996,0.025
XM 9 YM 15 ,0.145,0.0
XM 9 YM 20 ,0.12250000000000001,0.0
XM 9 YM 25 ,0.1075,0.0
XM 12 YM 10 ,0.21000000000000002,0.0
XM 12 YM 15 ,0.12499999999999997,0.0
XM 12 YM 20 ,0.1,0.0
XM 12 YM 25 ,0.09,0.0
XM 15 YM 10 ,0.16250000000000003,0.0
XM 15 YM 15 ,0.08499999999999999,0.0
XM 15 YM 20 ,0.14250000000000002,0.025
XM 15 YM 25 ,0.1125,0.0
XM 6 serM 5 ,0.0,0.0
XM 6 serM 10 ,0.0,0.0
XM 6 serM 15 ,0.06875,0.0
XM 6 serM 20 ,0.23124999999999998,0.0
XM 6 serM 25 ,0.375,0.0625
XM 9 serM 5 ,0.0,0.0
XM 9 serM 10 ,0.0,0.0
XM 9 serM 15 ,0.053125000000000006,0.0
XM 9 serM 20 ,0.29375,0.0
XM 9 serM 25 ,0.3812499999999999,0.03125
XM 12 serM 5 ,0.0,0.0
XM 12 serM 10 ,0.0,0.0
XM 12 serM 15 ,0.08125,0.0
XM 12 serM 20 ,0.22187499999999996,0.0
XM 12 serM 25 ,0.35312499999999997,0.0
XM 15 serM 5 ,0.0,0.0
XM 15 serM 10 ,0.0,0.0
XM 15 serM 15 ,0.034375,0.0
XM 15 serM 20 ,0.234375,0.0
XM 15 serM 25 ,0.35937499999999994,0.03125
YM 10 serM 5 ,0.0,0.0
YM 10 serM 10 ,0.0,0.0
YM 10 serM 15 ,0.0625,0.0
YM 10 serM 20 ,0.371875,0.0
YM 10 serM 25 ,0.515625,0.0625
YM 15 serM 5 ,0.0,0.0
YM 15 serM 10 ,0.0,0.0
YM 15 serM 15 ,0.0375,0.0
YM 15 serM 20 ,0.21249999999999997,0.0
YM 15 serM 25 ,0.3343750000000001,0.0
YM 20 serM 5 ,0.0,0.0
YM 20 serM 10 ,0.0,0.0
YM 20 serM 15 ,0.0625,0.0
YM 20 serM 20 ,0.19375,0.0
YM 20 serM 25 ,0.3718749999999999,0.0625
YM 25 serM 5 ,0.0,0.0
YM 25 serM 10 ,0.0,0.0
YM 25 serM 15 ,0.075,0.0
YM 25 serM 20 ,0.203125,0.0
YM 25 serM 25 ,0.246875,0.0
dM 10 aM 1 XM 6 ,0.23500000000000001,0.0
dM 10 aM 1 XM 9 ,0.305,0.0
dM 10 aM 1 XM 12 ,0.255,0.0
dM 10 aM 1 XM 15 ,0.24,0.0
dM 10 aM 2 XM 6 ,0.64,0.1
dM 10 aM 2 XM 9 ,0.635,0.05
dM 10 aM 2 XM 12 ,0.5599999999999999,0.0
dM 10 aM 2 XM 15 ,0.5800000000000001,0.05
dM 15 aM 1 XM 6 ,0.025,0.0
dM 15 aM 1 XM 9 ,0.035,0.0
dM 15 aM 1 XM 12 ,0.025,0.0
dM 15 aM 1 XM 15 ,0.03,0.0
dM 15 aM 2 XM 6 ,0.06,0.0
dM 15 aM 2 XM 9 ,0.06999999999999999,0.0
dM 15 aM 2 XM 12 ,0.075,0.0
dM 15 aM 2 XM 15 ,0.05500000000000001,0.0
dM 20 aM 1 XM 6 ,0.0,0.0
dM 20 aM 1 XM 9 ,0.0,0.0
dM 20 aM 1 XM 12 ,0.0,0.0
dM 20 aM 1 XM 15 ,0.0,0.0
dM 20 aM 2 XM 6 ,0.08,0.0
dM 20 aM 2 XM 9 ,0.08,0.0
dM 20 aM 2 XM 12 ,0.08499999999999999,0.0
dM 20 aM 2 XM 15 ,0.05500000000000001,0.0
dM 25 aM 1 XM 6 ,0.015000000000000003,0.0
dM 25 aM 1 XM 9 ,0.015000000000000003,0.0
dM 25 aM 1 XM 12 ,0.015000000000000003,0.0
dM 25 aM 1 XM 15 ,0.015000000000000003,0.0
dM 25 aM 2 XM 6 ,0.025,0.0
dM 25 aM 2 XM 9 ,0.025,0.0
dM 25 aM 2 XM 12 ,0.034999999999999996,0.0
dM 25 aM 2 XM 15 ,0.030000000000000006,0.0
dM 10 aM 1 YM 10 ,0.27499999999999997,0.0
dM 10 aM 1 YM 15 ,0.27,0.0
dM 10 aM 1 YM 20 ,0.24,0.0
dM 10 aM 1 YM 25 ,0.25,0.0
dM 10 aM 2 YM 10 ,0.7450000000000001,0.1
dM 10 aM 2 YM 15 ,0.45,0.0
dM 10 aM 2 YM 20 ,0.6900000000000001,0.1
dM 10 aM 2 YM 25 ,0.53,0.0
dM 15 aM 1 YM 10 ,0.04,0.0
dM 15 aM 1 YM 15 ,0.03,0.0
dM 15 aM 1 YM 20 ,0.025,0.0
dM 15 aM 1 YM 25 ,0.02,0.0
dM 15 aM 2 YM 10 ,0.145,0.0
dM 15 aM 2 YM 15 ,0.05499999999999999,0.0
dM 15 aM 2 YM 20 ,0.025,0.0
dM 15 aM 2 YM 25 ,0.034999999999999996,0.0
dM 20 aM 1 YM 10 ,0.0,0.0
dM 20 aM 1 YM 15 ,0.0,0.0
dM 20 aM 1 YM 20 ,0.0,0.0
dM 20 aM 1 YM 25 ,0.0,0.0
dM 20 aM 2 YM 10 ,0.19999999999999998,0.0
dM 20 aM 2 YM 15 ,0.06999999999999999,0.0
dM 20 aM 2 YM 20 ,0.025,0.0
dM 20 aM 2 YM 25 ,0.005,0.0
dM 25 aM 1 YM 10 ,0.04,0.0
dM 25 aM 1 YM 15 ,0.02,0.0
dM 25 aM 1 YM 20 ,0.0,0.0
dM 25 aM 1 YM 25 ,0.0,0.0
dM 25 aM 2 YM 10 ,0.075,0.0
dM 25 aM 2 YM 15 ,0.04,0.0
dM 25 aM 2 YM 20 ,0.0,0.0
dM 25 aM 2 YM 25 ,0.0,0.0
dM 10 aM 1 serM 5 ,0.0,0.0
dM 10 aM 1 serM 10 ,0.0,0.0
dM 10 aM 1 serM 15 ,0.09375000000000001,0.0
dM 10 aM 1 serM 20 ,0.60625,0.0
dM 10 aM 1 serM 25 ,0.59375,0.0
dM 10 aM 2 serM 5 ,0.0,0.0
dM 10 aM 2 serM 10 ,0.0,0.0
dM 10 aM 2 serM 15 ,0.38125,0.0
dM 10 aM 2 serM 20 ,1.05625,0.0
dM 10 aM 2 serM 25 ,1.58125,0.25
dM 15 aM 1 serM 5 ,0.0,0.0
dM 15 aM 1 serM 10 ,0.0,0.0
dM 15 aM 1 serM 15 ,0.0,0.0
dM 15 aM 1 serM 20 ,0.018750000000000003,0.0
dM 15 aM 1 serM 25 ,0.12500000000000003,0.0
dM 15 aM 2 serM 5 ,0.0,0.0
dM 15 aM 2 serM 10 ,0.0,0.0
dM 15 aM 2 serM 15 ,0.0,0.0
dM 15 aM 2 serM 20 ,0.056249999999999994,0.0
dM 15 aM 2 serM 25 ,0.26875,0.0
dM 20 aM 1 serM 5 ,0.0,0.0
dM 20 aM 1 serM 10 ,0.0,0.0
dM 20 aM 1 serM 15 ,0.0,0.0
dM 20 aM 1 serM 20 ,0.0,0.0
dM 20 aM 1 serM 25 ,0.0,0.0
dM 20 aM 2 serM 5 ,0.0,0.0
dM 20 aM 2 serM 10 ,0.0,0.0
dM 20 aM 2 serM 15 ,0.0,0.0
dM 20 aM 2 serM 20 ,0.14375,0.0
dM 20 aM 2 serM 25 ,0.23125,0.0
dM 25 aM 1 serM 5 ,0.0,0.0
dM 25 aM 1 serM 10 ,0.0,0.0
dM 25 aM 1 serM 15 ,0.0,0.0
dM 25 aM 1 serM 20 ,0.025,0.0
dM 25 aM 1 serM 25 ,0.049999999999999996,0.0
dM 25 aM 2 serM 5 ,0.0,0.0
dM 25 aM 2 serM 10 ,0.0,0.0
dM 25 aM 2 serM 15 ,0.0,0.0
dM 25 aM 2 serM 20 ,0.056249999999999994,0.0
dM 25 aM 2 serM 25 ,0.08750000000000002,0.0
dM 10 XM 6 YM 10 ,0.48,0.1
dM 10 XM 9 YM 10 ,0.58,0.1
dM 10 XM 12 YM 10 ,0.53,0.0
dM 10 XM 15 YM 10 ,0.45,0.0
dM 10 XM 6 YM 15 ,0.35,0.0
dM 10 XM 9 YM 15 ,0.45,0.0
dM 10 XM 12 YM 15 ,0.4,0.0
dM 10 XM 15 YM 15 ,0.24000000000000005,0.0
dM 10 XM 6 YM 20 ,0.51,0.1
dM 10 XM 9 YM 20 ,0.45999999999999996,0.0
dM 10 XM 12 YM 20 ,0.36000000000000004,0.0
dM 10 XM 15 YM 20 ,0.53,0.1
dM 10 XM 6 YM 25 ,0.41,0.0
dM 10 XM 9 YM 25 ,0.39,0.0
dM 10 XM 12 YM 25 ,0.33999999999999997,0.0
dM 10 XM 15 YM 25 ,0.42000000000000004,0.0
dM 15 XM 6 YM 10 ,0.08,0.0
dM 15 XM 9 YM 10 ,0.1,0.0
dM 15 XM 12 YM 10 ,0.11000000000000001,0.0
dM 15 XM 15 YM 10 ,0.08,0.0
dM 15 XM 6 YM 15 ,0.04,0.0
dM 15 XM 9 YM 15 ,0.06,0.0
dM 15 XM 12 YM 15 ,0.04,0.0
dM 15 XM 15 YM 15 ,0.030000000000000006,0.0
dM 15 XM 6 YM 20 ,0.02,0.0
dM 15 XM 9 YM 20 ,0.02,0.0
dM 15 XM 12 YM 20 ,0.030000000000000006,0.0
dM 15 XM 15 YM 20 ,0.030000000000000006,0.0
dM 15 XM 6 YM 25 ,0.030000000000000006,0.0
dM 15 XM 9 YM 25 ,0.030000000000000006,0.0
dM 15 XM 12 YM 25 ,0.02,0.0
dM 15 XM 15 YM 25 ,0.030000000000000006,0.0
dM 20 XM 6 YM 10 ,0.11000000000000001,0.0
dM 20 XM 9 YM 10 ,0.1,0.0
dM 20 XM 12 YM 10 ,0.12999999999999998,0.0
dM 20 XM 15 YM 10 ,0.06,0.0
dM 20 XM 6 YM 15 ,0.03,0.0
dM 20 XM 9 YM 15 ,0.04,0.0
dM 20 XM 12 YM 15 ,0.03,0.0
dM 20 XM 15 YM 15 ,0.04,0.0
dM 20 XM 6 YM 20 ,0.02,0.0
dM 20 XM 9 YM 20 ,0.01,0.0
dM 20 XM 12 YM 20 ,0.01,0.0
dM 20 XM 15 YM 20 ,0.01,0.0
dM 20 XM 6 YM 25 ,0.0,0.0
dM 20 XM 9 YM 25 ,0.01,0.0
dM 20 XM 12 YM 25 ,0.0,0.0
dM 20 XM 15 YM 25 ,0.0,0.0
dM 25 XM 6 YM 10 ,0.05,0.0
dM 25 XM 9 YM 10 ,0.05,0.0
dM 25 XM 12 YM 10 ,0.07,0.0
dM 25 XM 15 YM 10 ,0.06000000000000001,0.0
dM 25 XM 6 YM 15 ,0.030000000000000006,0.0
dM 25 XM 9 YM 15 ,0.030000000000000006,0.0
dM 25 XM 12 YM 15 ,0.030000000000000006,0.0
dM 25 XM 15 YM 15 ,0.030000000000000006,0.0
dM 25 XM 6 YM 20 ,0.0,0.0
dM 25 XM 9 YM 20 ,0.0,0.0
dM 25 XM 12 YM 20 ,0.0,0.0
dM 25 XM 15 YM 20 ,0.0,0.0
dM 25 XM 6 YM 25 ,0.0,0.0
dM 25 XM 9 YM 25 ,0.0,0.0
dM 25 XM 12 YM 25 ,0.0,0.0
dM 25 XM 15 YM 25 ,0.0,0.0
dM 10 XM 6 serM 5 ,0.0,0.0
dM 10 XM 6 serM 10 ,0.0,0.0
dM 10 XM 6 serM 15 ,0.275,0.0
dM 10 XM 6 serM 20 ,0.7875000000000001,0.0
dM 10 XM 6 serM 25 ,1.125,0.25
dM 10 XM 9 serM 5 ,0.0,0.0
dM 10 XM 9 serM 10 ,0.0,0.0
dM 10 XM 9 serM 15 ,0.21250000000000002,0.0
dM 10 XM 9 serM 20 ,1.0125,0.0
dM 10 XM 9 serM 25 ,1.125,0.125
dM 10 XM 12 serM 5 ,0.0,0.0
dM 10 XM 12 serM 10 ,0.0,0.0
dM 10 XM 12 serM 15 ,0.325,0.0
dM 10 XM 12 serM 20 ,0.7124999999999999,0.0
dM 10 XM 12 serM 25 ,1.0,0.0
dM 10 XM 15 serM 5 ,0.0,0.0
dM 10 XM 15 serM 10 ,0.0,0.0
dM 10 XM 15 serM 15 ,0.1375,0.0
dM 10 XM 15 serM 20 ,0.8125,0.0
dM 10 XM 15 serM 25 ,1.1,0.125
dM 15 XM 6 serM 5 ,0.0,0.0
dM 15 XM 6 serM 10 ,0.0,0.0
dM 15 XM 6 serM 15 ,0.0,0.0
dM 15 XM 6 serM 20 ,0.0,0.0
dM 15 XM 6 serM 25 ,0.21250000000000002,0.0
dM 15 XM 9 serM 5 ,0.0,0.0
dM 15 XM 9 serM 10 ,0.0,0.0
dM 15 XM 9 serM 15 ,0.0,0.0
dM 15 XM 9 serM 20 ,0.05,0.0
dM 15 XM 9 serM 25 ,0.21250000000000002,0.0
dM 15 XM 12 serM 5 ,0.0,0.0
dM 15 XM 12 serM 10 ,0.0,0.0
dM 15 XM 12 serM 15 ,0.0,0.0
dM 15 XM 12 serM 20 ,0.0625,0.0
dM 15 XM 12 serM 25 ,0.1875,0.0
dM 15 XM 15 serM 5 ,0.0,0.0
dM 15 XM 15 serM 10 ,0.0,0.0
dM 15 XM 15 serM 15 ,0.0,0.0
dM 15 XM 15 serM 20 ,0.037500000000000006,0.0
dM 15 XM 15 serM 25 ,0.17500000000000002,0.0
dM 20 XM 6 serM 5 ,0.0,0.0
dM 20 XM 6 serM 10 ,0.0,0.0
dM 20 XM 6 serM 15 ,0.0,0.0
dM 20 XM 6 serM 20 ,0.1,0.0
dM 20 XM 6 serM 25 ,0.1,0.0
dM 20 XM 9 serM 5 ,0.0,0.0
dM 20 XM 9 serM 10 ,0.0,0.0
dM 20 XM 9 serM 15 ,0.0,0.0
dM 20 XM 9 serM 20 ,0.075,0.0
dM 20 XM 9 serM 25 ,0.125,0.0
dM 20 XM 12 serM 5 ,0.0,0.0
dM 20 XM 12 serM 10 ,0.0,0.0
dM 20 XM 12 serM 15 ,0.0,0.0
dM 20 XM 12 serM 20 ,0.075,0.0
dM 20 XM 12 serM 25 ,0.1375,0.0
dM 20 XM 15 serM 5 ,0.0,0.0
dM 20 XM 15 serM 10 ,0.0,0.0
dM 20 XM 15 serM 15 ,0.0,0.0
dM 20 XM 15 serM 20 ,0.0375,0.0
dM 20 XM 15 serM 25 ,0.09999999999999999,0.0
dM 25 XM 6 serM 5 ,0.0,0.0
dM 25 XM 6 serM 10 ,0.0,0.0
dM 25 XM 6 serM 15 ,0.0,0.0
dM 25 XM 6 serM 20 ,0.037500000000000006,0.0
dM 25 XM 6 serM 25 ,0.0625,0.0
dM 25 XM 9 serM 5 ,0.0,0.0
dM 25 XM 9 serM 10 ,0.0,0.0
dM 25 XM 9 serM 15 ,0.0,0.0
dM 25 XM 9 serM 20 ,0.037500000000000006,0.0
dM 25 XM 9 serM 25 ,0.0625,0.0
dM 25 XM 12 serM 5 ,0.0,0.0
dM 25 XM 12 serM 10 ,0.0,0.0
dM 25 XM 12 serM 15 ,0.0,0.0
dM 25 XM 12 serM 20 ,0.037500000000000006,0.0
dM 25 XM 12 serM 25 ,0.08750000000000001,0.0
dM 25 XM 15 serM 5 ,0.0,0.0
dM 25 XM 15 serM 10 ,0.0,0.0
dM 25 XM 15 serM 15 ,0.0,0.0
dM 25 XM 15 serM 20 ,0.05,0.0
dM 25 XM 15 serM 25 ,0.0625,0.0
dM 10 YM 10 serM 5 ,0.0,0.0
dM 10 YM 10 serM 10 ,0.0,0.0
dM 10 YM 10 serM 15 ,0.25,0.0
dM 10 YM 10 serM 20 ,0.9375,0.0
dM 10 YM 10 serM 25 ,1.3625,0.25
dM 10 YM 15 serM 5 ,0.0,0.0
dM 10 YM 15 serM 10 ,0.0,0.0
dM 10 YM 15 serM 15 ,0.15,0.0
dM 10 YM 15 serM 20 ,0.7999999999999998,0.0
dM 10 YM 15 serM 25 ,0.85,0.0
dM 10 YM 20 serM 5 ,0.0,0.0
dM 10 YM 20 serM 10 ,0.0,0.0
dM 10 YM 20 serM 15 ,0.25,0.0
dM 10 YM 20 serM 20 ,0.775,0.0
dM 10 YM 20 serM 25 ,1.3,0.25
dM 10 YM 25 serM 5 ,0.0,0.0
dM 10 YM 25 serM 10 ,0.0,0.0
dM 10 YM 25 serM 15 ,0.3,0.0
dM 10 YM 25 serM 20 ,0.8125,0.0
dM 10 YM 25 serM 25 ,0.8375,0.0
dM 15 YM 10 serM 5 ,0.0,0.0
dM 15 YM 10 serM 10 ,0.0,0.0
dM 15 YM 10 serM 15 ,0.0,0.0
dM 15 YM 10 serM 20 ,0.15,0.0
dM 15 YM 10 serM 25 ,0.3125,0.0
dM 15 YM 15 serM 5 ,0.0,0.0
dM 15 YM 15 serM 10 ,0.0,0.0
dM 15 YM 15 serM 15 ,0.0,0.0
dM 15 YM 15 serM 20 ,0.0,0.0
dM 15 YM 15 serM 25 ,0.2125,0.0
dM 15 YM 20 serM 5 ,0.0,0.0
dM 15 YM 20 serM 10 ,0.0,0.0
dM 15 YM 20 serM 15 ,0.0,0.0
dM 15 YM 20 serM 20 ,0.0,0.0
dM 15 YM 20 serM 25 ,0.12499999999999999,0.0
dM 15 YM 25 serM 5 ,0.0,0.0
dM 15 YM 25 serM 10 ,0.0,0.0
dM 15 YM 25 serM 15 ,0.0,0.0
dM 15 YM 25 serM 20 ,0.0,0.0
dM 15 YM 25 serM 25 ,0.1375,0.0
dM 20 YM 10 serM 5 ,0.0,0.0
dM 20 YM 10 serM 10 ,0.0,0.0
dM 20 YM 10 serM 15 ,0.0,0.0
dM 20 YM 10 serM 20 ,0.2875,0.0
dM 20 YM 10 serM 25 ,0.2125,0.0
dM 20 YM 15 serM 5 ,0.0,0.0
dM 20 YM 15 serM 10 ,0.0,0.0
dM 20 YM 15 serM 15 ,0.0,0.0
dM 20 YM 15 serM 20 ,0.0,0.0
dM 20 YM 15 serM 25 ,0.175,0.0
dM 20 YM 20 serM 5 ,0.0,0.0
dM 20 YM 20 serM 10 ,0.0,0.0
dM 20 YM 20 serM 15 ,0.0,0.0
dM 20 YM 20 serM 20 ,0.0,0.0
dM 20 YM 20 serM 25 ,0.0625,0.0
dM 20 YM 25 serM 5 ,0.0,0.0
dM 20 YM 25 serM 10 ,0.0,0.0
dM 20 YM 25 serM 15 ,0.0,0.0
dM 20 YM 25 serM 20 ,0.0,0.0
dM 20 YM 25 serM 25 ,0.0125,0.0
dM 25 YM 10 serM 5 ,0.0,0.0
dM 25 YM 10 serM 10 ,0.0,0.0
dM 25 YM 10 serM 15 ,0.0,0.0
dM 25 YM 10 serM 20 ,0.11249999999999999,0.0
dM 25 YM 10 serM 25 ,0.17500000000000002,0.0
dM 25 YM 15 serM 5 ,0.0,0.0
dM 25 YM 15 serM 10 ,0.0,0.0
dM 25 YM 15 serM 15 ,0.0,0.0
dM 25 YM 15 serM 20 ,0.05,0.0
dM 25 YM 15 serM 25 ,0.09999999999999999,0.0
dM 25 YM 20 serM 5 ,0.0,0.0
dM 25 YM 20 serM 10 ,0.0,0.0
dM 25 YM 20 serM 15 ,0.0,0.0
dM 25 YM 20 serM 20 ,0.0,0.0
dM 25 YM 20 serM 25 ,0.0,0.0
dM 25 YM 25 serM 5 ,0.0,0.0
dM 25 YM 25 serM 10 ,0.0,0.0
dM 25 YM 25 serM 15 ,0.0,0.0
dM 25 YM 25 serM 20 ,0.0,0.0
dM 25 YM 25 serM 25 ,0.0,0.0
aM 1 XM 6 YM 10 ,0.07,0.0
aM 1 XM 6 YM 15 ,0.08,0.0
aM 1 XM 6 YM 20 ,0.06499999999999999,0.0
aM 1 XM 6 YM 25 ,0.06,0.0
aM 1 XM 9 YM 10 ,0.1,0.0
aM 1 XM 9 YM 15 ,0.10500000000000001,0.0
aM 1 XM 9 YM 20 ,0.06999999999999999,0.0
aM 1 XM 9 YM 25 ,0.07999999999999999,0.0
aM 1 XM 12 YM 10 ,0.1,0.0
aM 1 XM 12 YM 15 ,0.065,0.0
aM 1 XM 12 YM 20 ,0.06,0.0
aM 1 XM 12 YM 25 ,0.06999999999999999,0.0
aM 1 XM 15 YM 10 ,0.085,0.0
aM 1 XM 15 YM 15 ,0.07,0.0
aM 1 XM 15 YM 20 ,0.06999999999999999,0.0
aM 1 XM 15 YM 25 ,0.06,0.0
aM 2 XM 6 YM 10 ,0.29,0.05
aM 2 XM 6 YM 15 ,0.14500000000000002,0.0
aM 2 XM 6 YM 20 ,0.21000000000000002,0.05
aM 2 XM 6 YM 25 ,0.16,0.0
aM 2 XM 9 YM 10 ,0.315,0.05
aM 2 XM 9 YM 15 ,0.185,0.0
aM 2 XM 9 YM 20 ,0.175,0.0
aM 2 XM 9 YM 25 ,0.135,0.0
aM 2 XM 12 YM 10 ,0.32,0.0
aM 2 XM 12 YM 15 ,0.185,0.0
aM 2 XM 12 YM 20 ,0.13999999999999999,0.0
aM 2 XM 12 YM 25 ,0.11000000000000001,0.0
aM 2 XM 15 YM 10 ,0.24000000000000005,0.0
aM 2 XM 15 YM 15 ,0.1,0.0
aM 2 XM 15 YM 20 ,0.215,0.05
aM 2 XM 15 YM 25 ,0.16499999999999998,0.0
aM 1 XM 6 serM 5 ,0.0,0.0
aM 1 XM 6 serM 10 ,0.0,0.0
aM 1 XM 6 serM 15 ,0.025,0.0
aM 1 XM 6 serM 20 ,0.15000000000000002,0.0
aM 1 XM 6 serM 25 ,0.16875000000000004,0.0
aM 1 XM 9 serM 5 ,0.0,0.0
aM 1 XM 9 serM 10 ,0.0,0.0
aM 1 XM 9 serM 15 ,0.037500000000000006,0.0
aM 1 XM 9 serM 20 ,0.15625,0.0
aM 1 XM 9 serM 25 ,0.25,0.0
aM 1 XM 12 serM 5 ,0.0,0.0
aM 1 XM 12 serM 10 ,0.0,0.0
aM 1 XM 12 serM 15 ,0.025,0.0
aM 1 XM 12 serM 20 ,0.1625,0.0
aM 1 XM 12 serM 25 ,0.18125000000000002,0.0
aM 1 XM 15 serM 5 ,0.0,0.0
aM 1 XM 15 serM 10 ,0.0,0.0
aM 1 XM 15 serM 15 ,0.00625,0.0
aM 1 XM 15 serM 20 ,0.18125000000000002,0.0
aM 1 XM 15 serM 25 ,0.16875000000000004,0.0
aM 2 XM 6 serM 5 ,0.0,0.0
aM 2 XM 6 serM 10 ,0.0,0.0
aM 2 XM 6 serM 15 ,0.1125,0.0
aM 2 XM 6 serM 20 ,0.31249999999999994,0.0
aM 2 XM 6 serM 25 ,0.5812499999999999,0.125
aM 2 XM 9 serM 5 ,0.0,0.0
aM 2 XM 9 serM 10 ,0.0,0.0
aM 2 XM 9 serM 15 ,0.06875,0.0
aM 2 XM 9 serM 20 ,0.43124999999999997,0.0
aM 2 XM 9 serM 25 ,0.5125,0.0625
aM 2 XM 12 serM 5 ,0.0,0.0
aM 2 XM 12 serM 10 ,0.0,0.0
aM 2 XM 12 serM 15 ,0.1375,0.0
aM 2 XM 12 serM 20 ,0.28124999999999994,0.0
aM 2 XM 12 serM 25 ,0.5249999999999999,0.0
aM 2 XM 15 serM 5 ,0.0,0.0
aM 2 XM 15 serM 10 ,0.0,0.0
aM 2 XM 15 serM 15 ,0.0625,0.0
aM 2 XM 15 serM 20 ,0.2875,0.0
aM 2 XM 15 serM 25 ,0.5499999999999999,0.0625
aM 1 YM 10 serM 5 ,0.0,0.0
